CloudCache,webserver-2012-11-01-1.blk,0.10,16570,lru,,642888,537346,0,537346,520776,0,877,14799,642011,522547,506097
CloudCache,webserver-2012-11-01-1.blk,0.10,16570,marc,,628733,128563,422938,128563,111993,0,43,15633,628690,535868,110623
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,arc,,701837,478397,0,478397,453541,0,869,14807,700968,463590,438814
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_arc,,663436,141008,375790,141008,116152,0,57,15619,663379,501179,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_arc_11,,662972,141980,375282,141980,117124,0,56,15620,662916,501642,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_lirs,,647423,155715,377096,155715,130859,0,70,15606,647353,517205,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_lirs_11,,647844,156443,375947,156443,131587,0,71,15605,647773,516785,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_lru,,656686,142738,380810,142738,117882,0,59,15617,656627,507931,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,fomo_lru_11,,656007,143398,380829,143398,118542,0,56,15620,655951,508607,0
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,larc,,669343,117721,393170,117721,92865,0,17,15659,669326,495232,91873
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,lirs,,731455,448779,0,448779,423923,0,874,14802,730581,433977,409139
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,lru,,657459,522775,0,522775,497919,0,877,14799,656582,507976,483464
CloudCache,webserver-2012-11-01-1.blk,0.15,24856,marc,,683397,139413,357424,139413,114557,0,57,15619,683340,481218,113092
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,arc,,686009,494225,0,494225,461084,0,874,14802,685135,479423,446442
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_arc,,732752,197539,249943,197539,164398,0,90,15586,732662,431896,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_arc_11,,730887,200626,248721,200626,167485,0,103,15573,730784,433774,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_lirs,,774484,188284,217466,188284,155143,0,86,15590,774398,390160,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_lirs_11,,775164,189824,215246,189824,156683,0,94,15582,775070,389488,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_lru,,685532,220042,274660,220042,186901,0,90,15586,685442,479116,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,fomo_lru_11,,687443,218604,274187,218604,185463,0,102,15574,687341,477217,0
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,larc,,738740,122694,318800,122694,89553,0,28,15648,738712,425846,88442
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,lirs,,806189,374045,0,374045,340904,0,875,14801,805314,359244,326121
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,lru,,663165,517069,0,517069,483928,0,877,14799,662288,502270,469755
CloudCache,webserver-2012-11-01-1.blk,0.20,33141,marc,,738628,141391,300215,141391,108250,0,55,15621,738573,425985,106549
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,arc,,628945,629545,0,629545,627756,0,1427,16700,627518,612845,611137
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_arc,,567621,187838,503031,187838,186049,0,518,17609,567103,673260,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_arc_11,,569129,198890,490471,198890,197101,0,672,17455,568457,671906,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_lirs,,558725,207050,492715,207050,205261,0,491,17636,558234,682129,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_lirs_11,,560288,219191,479011,219191,217402,0,648,17479,559640,680723,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_lru,,555181,193306,510003,193306,191517,0,521,17606,554660,685703,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,fomo_lru_11,,556151,204584,497755,204584,202795,0,682,17445,555469,684894,0
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,larc,,543394,92989,622107,92989,91200,0,3,18124,543391,696972,89789
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,lirs,,604681,653809,0,653809,652020,0,1338,16789,603343,637020,635234
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,lru,,604706,653784,0,653784,651995,0,1445,16682,603261,637102,635424
CloudCache,webserver-2012-11-08-1.blk,0.01,1789,marc,,557729,164040,536721,164040,162251,0,187,17940,557542,682821,158632
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,arc,,641913,616577,0,616577,612999,0,1451,16676,640462,599901,596460
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_arc,,569745,144912,543833,144912,141334,0,315,17812,569430,670933,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_arc_11,,570347,155525,532618,155525,151947,0,401,17726,569946,670417,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_lirs,,567004,150231,541255,150231,146653,0,313,17814,566691,673672,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_lirs_11,,568019,160934,529537,160934,157356,0,395,17732,567624,672739,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_lru,,562692,146424,549374,146424,142846,0,330,17797,562362,678001,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,fomo_lru_11,,563446,157803,537241,157803,154225,0,420,17707,563026,677337,0
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,larc,,556154,96435,605901,96435,92857,0,4,18123,556150,684213,91451
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,lirs,,627532,630958,0,630958,627380,0,1382,16745,626150,614213,610641
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,lru,,630630,627860,0,627860,624282,0,1453,16674,629177,611186,607735
CloudCache,webserver-2012-11-08-1.blk,0.02,3578,marc,,573120,179010,506360,179010,175432,0,145,17982,572975,667388,172264
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,arc,,655960,602530,0,602530,593584,0,1460,16667,654500,585863,577167
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_arc,,582461,130558,545471,130558,121612,0,146,17981,582315,658048,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_arc_11,,582573,133440,542477,133440,124494,0,176,17951,582397,657966,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_lirs,,575826,135231,547433,135231,126285,0,147,17980,575679,664684,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_lirs_11,,576170,139107,543213,139107,130161,0,178,17949,575992,664371,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_lru,,569893,134108,554489,134108,125162,0,152,17975,569741,670622,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,fomo_lru_11,,570061,137926,550503,137926,128980,0,184,17943,569877,670486,0
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,larc,,565937,105327,587226,105327,96381,0,5,18122,565932,674431,95012
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,lirs,,654437,604053,0,604053,595107,0,1415,16712,653022,587341,578424
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,lru,,654587,603903,0,603903,594957,0,1464,16663,653123,587240,578533
CloudCache,webserver-2012-11-08-1.blk,0.05,8946,marc,,590287,128821,539382,128821,119875,0,21,18106,590266,650097,118358
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,arc,,678311,580179,0,580179,562287,0,1400,16727,676911,563452,545694
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_arc,,623332,154494,480664,154494,136602,0,86,18041,623246,617117,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_arc_11,,623814,159079,475597,159079,141187,0,92,18035,623722,616641,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_lirs,,612485,165358,480647,165358,147466,0,90,18037,612395,627968,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_lirs_11,,612857,170774,474859,170774,152882,0,96,18031,612761,627602,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_lru,,611777,156862,489851,156862,138970,0,88,18039,611689,628674,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,fomo_lru_11,,610906,161676,485908,161676,143784,0,92,18035,610814,629549,0
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,larc,,635035,117680,505775,117680,99788,0,5,18122,635030,605333,98419
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,lirs,,710780,547710,0,547710,529818,0,1423,16704,709357,531006,513177
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,lru,,676174,582316,0,582316,564424,0,1471,16656,674703,565660,548088
CloudCache,webserver-2012-11-08-1.blk,0.10,17892,marc,,642865,133540,482085,133540,115648,0,34,18093,642831,597532,113883
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,arc,,730808,527682,0,527682,500843,0,1465,16662,729343,511020,484320
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_arc,,706204,155072,397214,155072,128233,0,86,18041,706118,534245,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_arc_11,,706024,157760,394706,157760,130921,0,86,18041,705938,534425,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_lirs,,687424,173813,397253,173813,146974,0,106,18021,687318,553045,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_lirs_11,,685371,177283,395836,177283,150444,0,106,18021,685265,555098,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_lru,,705625,156148,396717,156148,129309,0,85,18042,705540,534823,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,fomo_lru_11,,697675,160041,400774,160041,133202,0,85,18042,697590,542773,0
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,larc,,712235,132124,414131,132124,105285,0,27,18100,712208,528155,103687
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,lirs,,775006,483484,0,483484,456645,0,1444,16683,773562,466801,440024
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,lru,,693998,564492,0,564492,537653,0,1479,16648,692519,547844,521362
CloudCache,webserver-2012-11-08-1.blk,0.15,26839,marc,,726955,152155,379380,152155,125316,0,82,18045,726873,513490,123190
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,arc,,740662,517828,0,517828,482043,0,1433,16694,739229,501134,465658
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_arc,,770070,217482,270938,217482,181697,0,60,18067,770010,470353,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_arc_11,,764534,223109,270847,223109,187324,0,75,18052,764459,475904,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_lirs,,825908,200330,232252,200330,164545,0,66,18061,825842,414521,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_lirs_11,,828632,203058,226800,203058,167273,0,77,18050,828555,411808,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_lru,,757085,220733,280672,220733,184948,0,86,18041,756999,483364,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,fomo_lru_11,,754751,223844,279895,223844,188059,0,116,18011,754635,485728,0
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,larc,,780885,135867,341738,135867,100082,0,47,18080,780838,459525,98303
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,lirs,,871164,387326,0,387326,351541,0,1446,16681,869718,370645,334939
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,lru,,697825,560665,0,560665,524880,0,1481,16646,696344,544019,508663
CloudCache,webserver-2012-11-08-1.blk,0.20,35785,marc,,797030,171281,290179,171281,135496,0,182,17945,796848,443515,132385
CloudCache,webserver-2012-11-15-1.blk,0.01,1696,arc,,517762,528781,0,528781,527085,0,970,18440,516792,510341,508658
CloudCache,webserver-2012-11-15-1.blk,0.01,1696,fomo_arc,,459768,162029,424746,162029,160333,0,233,19177,459535,567598,0
CloudCache,webserver-2012-11-15-1.blk,0.01,1696,fomo_arc_11,,460975,168024,417544,168024,166328,0,293,19117,460682,566451,0
CloudCache,webserver-2012-11-15-1.blk,0.01,1696,fomo_lirs,,452525,176141,417877,176141,174445,0,230,19180,452295,574838,0
